layer,head,entropy_mean,entropy_std,rtas_mean,rtas_std
decoder_attn_25,9,1.6499776583909989,0.1085185961836311,0.3375307208113372,0.05262531003814581
decoder_attn_25,10,1.702055068731308,0.0617415810561692,0.22435742346569895,0.07437469981390295
decoder_attn_25,11,1.420925531387329,0.0591035164697852,0.1081167868198827,0.0382518354757781
decoder_attn_25,12,1.6672147402763366,0.05413359056144728,0.44278822395950557,0.06454016842007623
decoder_attn_25,13,1.8618611187934875,0.11426047080445177,0.4346229756250978,0.08458589415432821
decoder_attn_25,14,1.5525893338918686,0.06827390962446586,0.1626184298750013,0.04197698268185919
decoder_attn_25,15,1.693849371790886,0.08740254795778829,0.2178165628388524,0.06202266063935532
decoder_attn_26,0,2.299499681472778,0.09812840799852823,0.44269598498940466,0.09817176431330248
decoder_attn_26,1,2.345794089794159,0.08905600074599312,0.30908830542117355,0.08655439900192538
decoder_attn_26,2,2.0838782074451445,0.08183267722272863,0.5143722597509622,0.09883255339255807
decoder_attn_26,3,2.2498264224529265,0.06782719367766621,0.3956313468888402,0.1540944928000468
decoder_attn_26,4,1.7903593668937683,0.06727091908160278,0.17800320123322308,0.04477983138118334
decoder_attn_26,5,1.9664342770576477,0.06473197152761319,0.26804131772369144,0.0495969319196863
decoder_attn_26,6,1.8291642210483552,0.09588301246537519,0.20857833429239692,0.07151074153964435
decoder_attn_26,7,1.4607520259618758,0.0651513174326532,0.12473026535473763,0.024162271048190916
decoder_attn_26,8,2.182801808357239,0.08734801028460275,0.44512511145323513,0.09692172286249615
decoder_attn_26,9,1.9321655774116515,0.06808711967503153,0.2568416856974363,0.07077621743057887
decoder_attn_26,10,2.020404303073883,0.09504119389839513,0.4226103399321437,0.0634886932844157
decoder_attn_26,11,1.8222254306077956,0.059283278012731956,0.48658347722142936,0.06557702515286912
decoder_attn_26,12,1.8031880640983582,0.07953755039177217,0.27005982790142297,0.05272696609393887
decoder_attn_26,13,1.8827448123693467,0.046715738909158484,0.3370056868158281,0.04749184892924629
decoder_attn_26,14,1.8296913777589798,0.07443037759840365,0.20626253381371498,0.046426599469530185
decoder_attn_26,15,1.7042352707386017,0.07042419585589928,0.1643090063612908,0.03901098678253755
decoder_attn_27,0,1.9624723011255265,0.08036727966243949,0.5149674417823553,0.09181656579649165
decoder_attn_27,1,1.8378361194133759,0.07277290477588215,0.2447067483700812,0.05848198546028618
decoder_attn_27,2,1.8998046588897706,0.09764111007868867,0.2523074705153704,0.04651800652661642
decoder_attn_27,3,1.7209160478115082,0.036068345387692095,0.2232856428809464,0.03316335612680755
decoder_attn_27,4,2.5698265359401704,0.10528836760723587,0.7544126558303833,0.17725344823889866
decoder_attn_27,5,2.2548409836292267,0.08110068699921519,0.7703369926661253,0.14130354575147272
decoder_attn_27,6,2.227775649547577,0.0649618575058364,0.31684380196034906,0.06574589111436735
decoder_attn_27,7,2.362514222383499,0.09506868200864711,0.5821747890487313,0.10592632026504972
decoder_attn_27,8,1.9811416511535644,0.09012791510614096,0.48437043141573666,0.09853678814872675
decoder_attn_27,9,1.7436406131982802,0.04194634758418371,0.5683263907581568,0.08447035530195775
decoder_attn_27,10,1.623794944882393,0.044443243413837034,0.4393570885807276,0.05463368019240292
decoder_attn_27,11,1.8644303249120713,0.08706960423830437,0.4700740668177605,0.0779846145977818
decoder_attn_27,12,2.0394589645862577,0.07997610286196745,0.30151898896321655,0.055073388849513884
decoder_attn_27,13,2.014497170448303,0.09025723116442722,0.2502748051658273,0.05200578777182725
decoder_attn_27,14,1.5354011538028718,0.0669269804108662,0.231869398355484,0.040465590880114345
decoder_attn_27,15,1.7314614815711975,0.06265579831834989,0.1635231856908649,0.03609087299193692
decoder_attn_3,0,2.0232611005306245,0.12799010302124375,0.29735085492953656,0.12396439706845862
decoder_attn_3,1,2.7950595417022703,0.10488552235571458,0.39963407199829815,0.1523259463311117
decoder_attn_3,2,2.0702672636508943,0.10403938770712605,0.3020361839048564,0.1095289955500243
decoder_attn_3,3,1.6812972384691238,0.10999227651743626,0.21456707091070712,0.1031979929975582
decoder_attn_3,4,1.771727882027626,0.09454826856442013,0.28149168556556103,0.09867854457374599
decoder_attn_3,5,1.50568492436409,0.11575548656695159,0.20606971834786236,0.09775313377645131
decoder_attn_3,6,1.94738718688488,0.11046837263231638,0.3760301500558853,0.11586112784642011
decoder_attn_3,7,1.8558146167993546,0.08453976189423316,0.2739350683055818,0.11105242106910991
decoder_attn_3,8,1.7039798580408096,0.14877139509157716,0.3010253471322358,0.09699889572962417
decoder_attn_3,9,1.6045856143236161,0.10586292187673717,0.22250915669836105,0.10411918729538606
decoder_attn_3,10,1.4876228754520415,0.12120176123861337,0.20151353052817286,0.09999888038029689
decoder_attn_3,11,1.3895812650918962,0.14073324423861008,0.17396001309622078,0.10449062293801954
decoder_attn_3,12,1.5216209559440612,0.12025790936271546,0.19165780113078654,0.0987503424832149
decoder_attn_3,13,1.5199369202852249,0.1046043790794767,0.21160958181135356,0.11142276879165769
decoder_attn_3,14,1.7182322341203689,0.09287464342811286,0.3213374529220164,0.10485621596762137
decoder_attn_3,15,1.8277917724847794,0.08999416928070948,0.285127259157598,0.1092022061787968
decoder_attn_4,0,2.0830013278722763,0.09067178163725986,0.3533002461865544,0.1148813802317131
decoder_attn_4,1,2.3968873903751375,0.1333776906500431,0.433682523611933,0.15834627303214385
decoder_attn_4,2,1.7303328366279602,0.13106403822358167,0.31721420807763934,0.0975092319010482
decoder_attn_4,3,1.6313203556537628,0.15053215466737763,0.21475721447728574,0.10114142339892146
decoder_attn_4,4,1.5373841865062714,0.15969220656889715,0.2726671383716166,0.0995067636197195
decoder_attn_4,5,1.8320509794950486,0.11397707950369498,0.31134249407798054,0.0913314439456731
decoder_attn_4,6,1.5850993260145188,0.1213080652273459,0.25275434685871007,0.10062936702417852
decoder_attn_4,7,1.424359221458435,0.12654226821642225,0.3310450210608542,0.09133233569048335
decoder_attn_4,8,2.032488800525665,0.16336666492918822,0.28187101157382133,0.12331567162718379
decoder_attn_4,9,2.089602046608925,0.1147878785990083,0.3324885786883533,0.11167811544259537
decoder_attn_4,10,1.5832038822174073,0.14407871623489965,0.22145083841867744,0.09890340379283998
decoder_attn_4,11,1.621602241039276,0.14419506675667573,0.24985978212207555,0.09920018449843647
decoder_attn_4,12,1.458237773180008,0.12217652309403337,0.2927932208031416,0.11110986511523885
decoder_attn_4,13,1.6791937655210496,0.10815288674237836,0.2628356233239174,0.1001950572310818
decoder_attn_4,14,1.5121926016807556,0.13901538451549514,0.21003576886840164,0.09611193458850581
decoder_attn_4,15,1.6534872770309448,0.11495562892598297,0.26460871605202557,0.09025985927111199
decoder_attn_5,0,1.522573294878006,0.14527633575204152,0.23843785606324672,0.09669971371259856
decoder_attn_5,1,1.473960789680481,0.12049648613577003,0.3012770777568221,0.0926063174512696
decoder_attn_5,2,2.286812986135483,0.07967597227595243,0.5721338304877281,0.10804111451444444
decoder_attn_5,3,2.244678958415985,0.14139276842924453,0.3910534162260592,0.11246564481615279
decoder_attn_5,4,1.5774636273384095,0.11561844754123969,0.42978405933827163,0.09100868423452212
decoder_attn_5,5,1.7044309047460555,0.12142745736059059,0.37996882263571025,0.09232199733024818
decoder_attn_5,6,1.7544343996047973,0.18380392881346316,0.2272261132206768,0.10636668656513629
decoder_attn_5,7,1.9070990287065506,0.15512193517876718,0.26697575123980644,0.10326673604413157
decoder_attn_5,8,1.5258621530532837,0.10725252241122292,0.28580429781228306,0.09200931322214669
decoder_attn_5,9,1.6692998447418212,0.13915123816470662,0.259952863547951,0.10777299805275563
decoder_attn_5,10,1.577659495472908,0.1247945992369117,0.2235894694365561,0.10209236353086656
decoder_attn_5,11,1.574979765176773,0.13006087202406966,0.23222239202819764,0.09309157966031974
decoder_attn_5,12,1.6678815373182296,0.11830357177971582,0.22304978426545857,0.10675438950318042
decoder_attn_5,13,1.6891827186346053,0.1424545123694578,0.23787056555971503,0.09375696775255543
decoder_attn_5,14,1.6239732320308686,0.10306600154123385,0.25475217152386903,0.09062089934366262
decoder_attn_5,15,2.5286360669136045,0.09733156452203535,0.38630726423114536,0.12394897167321939
decoder_attn_6,0,2.041547147631645,0.11221697571454299,0.35889502653852107,0.10845603697350732
decoder_attn_6,1,2.4397168021202087,0.100636799973655,0.458293831422925,0.11059106900720528
decoder_attn_6,2,1.6047246443033218,0.15071208809765332,0.25048677492886784,0.09617252053091581
decoder_attn_6,3,1.7949657293558121,0.14802878251352428,0.27497966336086394,0.10878142657845165
decoder_attn_6,4,1.316465030193329,0.14691077769729757,0.20193198283202946,0.09696658901828768
decoder_attn_6,5,1.4870505081415177,0.14684445098074764,0.1936707983724773,0.09761760920647881
decoder_attn_6,6,1.6320156885385513,0.17820854706622005,0.27916162747889756,0.11064322033858831
decoder_attn_6,7,1.4640602746009828,0.19376715558703944,0.19341582760214807,0.10140383723897227
decoder_attn_6,8,1.7423253195285797,0.1255187803912081,0.2731585032679141,0.11134351703345706
decoder_attn_6,9,1.8133251926898957,0.08542969953437335,0.3611786966398358,0.10538311156143944
decoder_attn_6,10,1.7902446031570434,0.13360782379643457,0.23568294054828584,0.10892369432555722
decoder_attn_6,11,2.011107117295265,0.12311716940848783,0.3613293917290866,0.11965754740192507
decoder_attn_6,12,2.018692521214485,0.1280777613088476,0.34226937146857384,0.12485750583158038
decoder_attn_6,13,1.644459104537964,0.17208782686004534,0.21089584805071354,0.11444461313715715
decoder_attn_6,14,1.6503269325494767,0.11401383574874964,0.2458056320808828,0.10001495840721686
decoder_attn_6,15,1.5743127592802049,0.13300877156200816,0.33806662276387217,0.09548027330846608
decoder_attn_7,0,1.5269474292993546,0.10183355937166741,0.28341865276917816,0.07630210662935558
decoder_attn_7,1,1.3702069270610808,0.08067684137534899,0.22811563931405543,0.04657350362768544
decoder_attn_7,2,1.4557069640159608,0.11903660691088365,0.284125691447407,0.10107586343485989
decoder_attn_7,3,1.671475740790367,0.13725800565798454,0.2632863334566355,0.09603477253858488
decoder_attn_7,4,1.5539793266057969,0.07698706741848967,0.21210887067951262,0.08103043864898182
decoder_attn_7,5,1.7699055519104003,0.0827898872983058,0.27893349386751654,0.1022745940457835
decoder_attn_7,6,2.036918952345848,0.09455788691825134,0.3119326964206994,0.12533998536496843
decoder_attn_7,7,2.2761879634857176,0.11735161705851578,0.3510541053675115,0.09808239762466056
decoder_attn_7,8,1.966607604265213,0.08623250885889808,0.32846533954143525,0.1365864467092039
decoder_attn_7,9,2.3195439903736115,0.10206284476023039,0.3476844653114676,0.12557982554343783
decoder_attn_7,10,1.523501122355461,0.14138513982195752,0.2339042929932475,0.08217583075054029
decoder_attn_7,11,1.7400431498289108,0.15268187838528602,0.2740143062546849,0.095617580534706
decoder_attn_7,12,2.044577809333801,0.10795217204216838,0.3529262019693851,0.11305699926364719
decoder_attn_7,13,2.286818445682526,0.10509476574440596,0.4717901226505637,0.12880655401571128
decoder_attn_7,14,2.688223546266556,0.08950530760037757,0.43989220291376113,0.14617795926043695
decoder_attn_7,15,2.51787885761261,0.09620833330648795,0.526182001940906,0.13686953184429845
decoder_attn_8,0,2.8273109662532807,0.12694012762454732,0.4711995132267475,0.15754036188737844
decoder_attn_8,1,2.501923345088959,0.18805619013497268,0.3381245040521026,0.15295712709079387
decoder_attn_8,2,1.667339994430542,0.08325901750043574,0.24472658531740307,0.08152655142882365
decoder_attn_8,3,1.5977700296640396,0.10969582226615947,0.24969087468460202,0.09106676512307378
decoder_attn_8,4,1.6957522057294845,0.1413127929626549,0.2570119416154921,0.07519764129183919
decoder_attn_8,5,1.6743721734285355,0.1612904075740411,0.20027597816661,0.08285138721807435
decoder_attn_8,6,2.3438278245925903,0.14154079474143666,0.4133865575864911,0.10146773999321874
decoder_attn_8,7,2.222981811404228,0.12595387810168895,0.35460969323292374,0.09755540692614822
decoder_attn_8,8,1.4656212747097015,0.11214526351430262,0.19256134606897832,0.0701534389748613
decoder_attn_8,9,1.707108986377716,0.1156978207669329,0.26964857334271075,0.08410560025570295
decoder_attn_8,10,2.3631031675338745,0.11623054186335254,0.48883984446525575,0.10378239649426649
decoder_attn_8,11,2.474431053638458,0.13938929846393236,0.40718717496842144,0.10551357335304033
decoder_attn_8,12,2.5840587739944456,0.1406431425877906,0.40663527861237525,0.1193467353543049
decoder_attn_8,13,2.8086325969696047,0.17534829554261935,0.503744178712368,0.1266296648235167
decoder_attn_8,14,1.914695617198944,0.13608021195522405,0.3275349530763924,0.08758327441771667
decoder_attn_8,15,2.8927611248493195,0.1216736579016736,0.49967904418706893,0.15246267472820724
decoder_attn_9,0,2.1692291705608366,0.05973663537313671,0.3764383101090789,0.07546581239329384
decoder_attn_9,1,2.253268056631088,0.09128746336320864,0.4054182194173336,0.153307855389741
decoder_attn_9,2,1.7931384009122848,0.058970104814698526,0.19231057489290834,0.0337225055878943
decoder_attn_9,3,2.2367928018569945,0.06367157193364842,0.26724402455613017,0.06639333418351855
decoder_attn_9,4,1.6364641546010972,0.05997493576198553,0.24030063163489104,0.0684608453787296
decoder_attn_9,5,1.6795759772062302,0.0722396082308676,0.2490041564963758,0.06721338560898792
decoder_attn_9,6,2.282938935995102,0.0521554469969142,0.32676782831549644,0.07785945549266497
decoder_attn_9,7,2.5448614513874053,0.07297484183044499,0.3677072565071285,0.13246669520113655
decoder_attn_9,8,1.9339999881982803,0.07714476246118361,0.2340897268988192,0.062171877596315595
decoder_attn_9,9,2.2370230753421785,0.10344693029838498,0.2581079229712486,0.09454088180279445
decoder_attn_9,10,1.8319977645874024,0.07271374621572912,0.17425139437429607,0.041169499706577455
decoder_attn_9,11,1.6612492102384566,0.059666862288804606,0.18427951116114855,0.0459353640879118
decoder_attn_9,12,2.550281526327133,0.10478983791714101,0.3144949243403971,0.09629953746323729
decoder_attn_9,13,2.7397687063217164,0.12325502919780745,0.40832480693235995,0.1446854424638923
decoder_attn_9,14,1.779625314116478,0.08175935565448555,0.2640925394743681,0.06157433706966291
decoder_attn_9,15,1.6405281294584275,0.05638856574964034,0.31887389920651915,0.05361364621271877
